year,record_scope,row_type,regime,level,entity_id,chgis_sys_id,state_id,state_name,prefecture_id,prefecture_name,county_id,county_name,administrative_name,map_label,is_fief,fief_id,fief_rank,holder_text,uncertain,qiao,longitude,latitude,map_drawn,geometry_status,unmapped_reason,chgis_source,book_page,pdf_page,source_title,source_url
588,yearbook_588,administrative_entity,南陳,county,ch_c0155,40333,ch_s0005,豐州,ch_p0028,南安郡,ch_c0155,蘭水,蘭水,蘭水,0,,,,0,0,117.50569200259814,24.572993998357024,1,seat,,CHGIS V6,1377,479,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0156,40329,ch_s0005,豐州,ch_p0028,南安郡,ch_c0156,綏安,綏安,綏安,0,,,,0,0,117.31320900202405,23.804128998703334,1,seat,,CHGIS V6,1377,479,,
588,yearbook_588,administrative_entity,南陳,state,ch_s0006,30061,ch_s0006,南徐州,,,,,南徐州,南徐州,0,,,,1,0,119.5149920277341,32.19528999847986,1,seat,,CHGIS V4,1378,480,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0029,32371,ch_s0006,南徐州,ch_p0029,東海郡,,,東海郡,東海郡,0,,,,0,1,119.56985499540016,31.995801985805386,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0157,85650,ch_s0006,南徐州,ch_p0029,東海郡,ch_c0157,郯,郯,郯,0,,,,0,1,118.33996900093378,34.63707299285449,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0158,40568,ch_s0006,南徐州,ch_p0029,東海郡,ch_c0158,丹徒,丹徒,丹徒,0,,,,0,0,119.5149919956565,32.19528998610307,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0159,40455,ch_s0006,南徐州,ch_p0029,東海郡,ch_c0159,蘭陵,蘭陵,蘭陵,0,,,,0,0,119.80053399087181,32.013219983540594,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0160,40575,ch_s0006,南徐州,ch_p0029,東海郡,ch_c0160,曲阿,曲阿,曲阿,0,,,,0,0,119.56985499540016,31.995801985805386,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0030,32375,ch_s0006,南徐州,ch_p0030,晉陵郡,,,晉陵郡,晉陵郡,0,,,,0,0,119.95230098812527,31.7827839822241,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0161,40452,ch_s0006,南徐州,ch_p0030,晉陵郡,ch_c0161,晉陵,晉陵,晉陵,0,,,,0,0,119.95230098812527,31.7827839822241,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0162,40577,ch_s0006,南徐州,ch_p0030,晉陵郡,ch_c0162,延陵,延陵,延陵,0,,,,0,0,119.47828699711454,31.88237398674049,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0163,40445,ch_s0006,南徐州,ch_p0030,晉陵郡,ch_c0163,無錫,無錫,無錫,0,,,,0,0,120.29766797790674,31.57461397852288,1,seat,,CHGIS V6,1378,480,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0164,,ch_s0006,南徐州,ch_p0030,晉陵郡,ch_c0164,暨陽,暨陽,暨陽,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1378,480,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0031,32351,ch_s0006,南徐州,ch_p0031,義興郡,,,義興郡,義興郡,0,,,,0,0,119.81562399310103,31.353705984153752,1,seat,,CHGIS V6,1379,481,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0165,40463,ch_s0006,南徐州,ch_p0031,義興郡,ch_c0165,陽羨,陽羨,陽羨,0,,,,0,0,119.81562399310103,31.353705984153752,1,seat,,CHGIS V6,1379,481,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0166,40464,ch_s0006,南徐州,ch_p0031,義興郡,ch_c0166,臨津,臨津,臨津,0,,,,0,0,119.68987599514017,31.449557985261364,1,seat,,CHGIS V6,1379,481,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0167,,ch_s0006,南徐州,ch_p0031,義興郡,ch_c0167,義興,義興,義興,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1379,481,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0168,40467,ch_s0006,南徐州,ch_p0031,義興郡,ch_c0168,國山,國山,國山,0,,,,0,0,119.71334899520416,31.3057809851934,1,seat,,CHGIS V6,1379,481,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0032,32042,ch_s0006,南徐州,ch_p0032,江陰郡,,,江陰郡,江陰郡,0,,,,0,0,120.26608997704696,31.90876997840655,1,seat,,CHGIS V6,1379,481,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0169,40434,ch_s0006,南徐州,ch_p0032,江陰郡,ch_c0169,江陰,江陰,江陰,0,,,,0,0,120.26608997704696,31.90876997840655,1,seat,,CHGIS V6,1379,481,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0170,40431,ch_s0006,南徐州,ch_p0032,江陰郡,ch_c0170,利城,利城,利城,0,,,,0,0,120.04532498499239,31.880887981065957,1,seat,,CHGIS V6,1379,481,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0171,40433,ch_s0006,南徐州,ch_p0032,江陰郡,ch_c0171,梁豐,梁豐,梁豐,0,,,,0,0,120.54328896428457,31.857282974871413,1,seat,,CHGIS V6,1379,481,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0033,,ch_s0006,南徐州,ch_p0033,信義郡,,,信義郡,信義郡,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名郡治点,,1379,481,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0172,40421,ch_s0006,南徐州,ch_p0033,信義郡,ch_c0172,南沙,南沙,南沙,0,,,,0,0,120.70906795488551,31.792619972656723,1,seat,,CHGIS V6,1380,482,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0173,40418,ch_s0006,南徐州,ch_p0033,信義郡,ch_c0173,信義,信義,信義,0,,,,0,0,120.85856594881237,31.373189971279082,1,seat,,CHGIS V6,1380,482,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0174,40417,ch_s0006,南徐州,ch_p0033,信義郡,ch_c0174,海陽,海陽,海陽,0,,,,0,0,120.92116394005785,31.72676696962931,1,seat,,CHGIS V6,1380,482,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0175,40422,ch_s0006,南徐州,ch_p0033,信義郡,ch_c0175,前京,前京,前京,0,,,,0,0,121.41493690562787,30.702260964016727,1,seat,,CHGIS V6,1380,482,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0176,40419,ch_s0006,南徐州,ch_p0033,信義郡,ch_c0176,海虞,海虞,海虞,0,,,,0,0,120.73378795467886,31.64658197257547,1,seat,,CHGIS V6,1380,482,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0177,,ch_s0006,南徐州,ch_p0033,信義郡,ch_c0177,興國,興國,興國,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1380,482,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0178,40378,ch_s0006,南徐州,ch_p0033,信義郡,ch_c0178,常熟,常熟,常熟,0,,,,0,0,120.6923869583404,31.53992697336411,1,seat,,CHGIS V6,1380,482,,
588,yearbook_588,administrative_entity,南陳,state,ch_s0007,30066,ch_s0007,南豫州,,,,,南豫州,南豫州,0,,,,1,0,118.7425000138833,30.94694099917732,1,seat,,CHGIS V4,1380,482,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0034,33535,ch_s0007,南豫州,ch_p0034,淮南郡,,,淮南郡,淮南郡,0,,,,0,1,118.45684000376676,31.426514993843192,1,seat,,CHGIS V6,1380,482,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0179,41365,ch_s0007,南豫州,ch_p0034,淮南郡,ch_c0179,於湖,於湖,於湖,0,,,,0,0,118.45684000376676,31.426514993843192,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0180,,ch_s0007,南豫州,ch_p0034,淮南郡,ch_c0180,西鄉,西鄉,西鄉,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0181,41371,ch_s0007,南豫州,ch_p0034,淮南郡,ch_c0181,繁昌,繁昌,繁昌,0,,,,0,1,118.17478200389235,31.19104199517126,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0182,41317,ch_s0007,南豫州,ch_p0034,淮南郡,ch_c0182,當塗,當塗,當塗,0,,,,0,1,118.36799300415082,30.879165994493114,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0183,41369,ch_s0007,南豫州,ch_p0034,淮南郡,ch_c0183,襄垣,襄垣,襄垣,0,,,,0,1,118.3626180038678,31.334948994322072,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0035,32638,ch_s0007,南豫州,ch_p0035,宣城郡,,,宣城郡,宣城郡,0,,,,0,0,118.74250000382364,30.94694099261783,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0184,41302,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0184,宛陵,宛陵,宛陵,0,,,,0,0,118.74250000382364,30.94694099261783,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0185,,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0185,寧國,寧國,寧國,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0186,,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0186,宣城,宣城,宣城,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0187,41349,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0187,石埭,石埭,石埭,0,,,,0,0,117.46669800306591,30.207768997580253,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0188,41314,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0188,安吳,安吳,安吳,0,,,,0,0,118.25991100424179,30.5902009950596,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0189,41313,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0189,涇,涇,涇,0,,,,0,0,118.4065860042724,30.686709994405373,1,seat,,CHGIS V6,1381,483,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0190,96051,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0190,廣陽,廣陽,廣陽,0,,,,0,0,103.84887699637238,31.681813995081118,1,seat,,CHGIS V6,1382,484,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0191,41306,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0191,懷安,懷安,懷安,0,,,,0,0,119.11209900321481,30.46415699068784,1,seat,,CHGIS V6,1382,484,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0192,,ch_s0007,南豫州,ch_p0035,宣城郡,ch_c0192,逸遒,逸遒,逸遒,0,,,,0,1,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1382,484,,
588,yearbook_588,administrative_entity,南陳,state,ch_s0008,,ch_s0008,北江州,,,,,北江州,北江州,0,,,,1,0,,,0,unmapped,CHGIS 588未找到可唯一采用的同名州治点,,1383,485,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0039,32469,ch_s0008,北江州,ch_p0039,南陵郡,,,南陵郡,南陵郡,0,,,,0,0,118.0410000037838,31.171690995682347,1,seat,,CHGIS V6,1383,485,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0195,41340,ch_s0008,北江州,ch_p0039,南陵郡,ch_c0195,南陵,南陵,南陵,0,,,,0,0,118.0410000037838,31.171690995682347,1,seat,,CHGIS V6,1383,485,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0196,41345,ch_s0008,北江州,ch_p0039,南陵郡,ch_c0196,臨城,臨城,臨城,0,,,,0,0,117.85781000371205,30.617897996459362,1,seat,,CHGIS V6,1383,485,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0197,41341,ch_s0008,北江州,ch_p0039,南陵郡,ch_c0197,石城,石城,石城,0,,,,0,0,117.22762300259274,30.482547998023666,1,seat,,CHGIS V6,1383,485,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0198,41353,ch_s0008,北江州,ch_p0039,南陵郡,ch_c0198,定陵,定陵,定陵,0,,,,0,1,117.95119500382802,30.721427996134107,1,seat,,CHGIS V6,1383,485,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0199,,ch_s0008,北江州,ch_p0039,南陵郡,ch_c0199,故治,故治,故治,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1383,485,,
588,yearbook_588,administrative_entity,南陳,state,ch_s0010,34476,ch_s0010,江州,,,,,江州,江州,0,,,,0,0,110.80169699999999,30.452593,1,seat,,CHGIS V6,1384,486,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0041,32601,ch_s0010,江州,ch_p0041,尋陽郡,,,尋陽郡,尋陽郡,0,,,,0,0,115.94367300080019,29.641568999539228,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0206,41145,ch_s0010,江州,ch_p0041,尋陽郡,ch_c0206,柴桑,柴桑,柴桑,0,,,,0,0,115.94367300080019,29.641568999539228,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0207,41236,ch_s0010,江州,ch_p0041,尋陽郡,ch_c0207,汝南,汝南,汝南,0,,,,0,1,115.95586800081156,29.666966999531304,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0208,,ch_s0010,江州,ch_p0041,尋陽郡,ch_c0208,上甲,上甲,上甲,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0209,42784,ch_s0010,江州,ch_p0041,尋陽郡,ch_c0209,龍城,龍城,龍城,0,,,,0,0,116.92396700168813,34.205475998031396,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0042,32613,ch_s0010,江州,ch_p0042,鄱陽郡,,,鄱陽郡,鄱陽郡,0,,,,1,0,116.6638330016466,28.994166999009447,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0210,41166,ch_s0010,江州,ch_p0042,鄱陽郡,ch_c0210,鄱陽,鄱陽,鄱陽,0,,,,1,0,116.6638330016466,28.994166999009447,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0211,41202,ch_s0010,江州,ch_p0042,鄱陽郡,ch_c0211,葛陽,葛陽,葛陽,0,,,,1,0,117.42131100303342,28.401875997989766,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0212,41175,ch_s0010,江州,ch_p0042,鄱陽郡,ch_c0212,銀城,銀城,銀城,0,,,,1,0,117.94197000414785,29.112040996614432,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0213,,ch_s0010,江州,ch_p0042,鄱陽郡,ch_c0213,余乾,余乾,余乾,0,,,,1,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0214,41199,ch_s0010,江州,ch_p0042,鄱陽郡,ch_c0214,上饒,上饒,上饒,0,,,,1,0,117.96489000425038,28.45069099671719,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0215,41189,ch_s0010,江州,ch_p0042,鄱陽郡,ch_c0215,安仁,安仁,安仁,0,,,,1,0,116.90325900201573,28.40442999878858,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0043,32600,ch_s0010,江州,ch_p0043,太原郡,,,太原郡,太原郡,0,,,,0,1,116.23218600109044,29.584999999354505,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0216,41154,ch_s0010,江州,ch_p0043,太原郡,ch_c0216,彭澤,彭澤,彭澤,0,,,,0,0,116.23218600109044,29.584999999354505,1,seat,,CHGIS V6,1385,487,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0217,41237,ch_s0010,江州,ch_p0043,太原郡,ch_c0217,晉陽,晉陽,晉陽,0,,,,0,1,116.96776900214037,30.348390998484433,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0218,41238,ch_s0010,江州,ch_p0043,太原郡,ch_c0218,和城,和城,和城,0,,,,0,1,116.91141500204917,30.21321699858381,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0219,41239,ch_s0010,江州,ch_p0043,太原郡,ch_c0219,天水,天水,天水,0,,,,0,1,116.73696600177107,29.82016999885427,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p_qiao_gaotang,,ch_s0010,江州,ch_p_qiao_gaotang,高唐郡,,,高唐郡,高唐郡,0,,,,0,1,,,0,unmapped,CHGIS 588未找到可采用的同名郡治点,,1555,657,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0044,32583,ch_s0010,江州,ch_p0044,豫章郡,,,豫章郡,豫章郡,0,,,,0,0,115.89772000073947,28.674895999599205,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0220,41092,ch_s0010,江州,ch_p0044,豫章郡,ch_c0220,南昌,南昌,南昌,0,,,,0,0,115.89772000073947,28.674895999599205,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0221,41217,ch_s0010,江州,ch_p0044,豫章郡,ch_c0221,建城,建城,建城,0,,,,0,0,115.3722760003826,28.425597999802687,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0222,41221,ch_s0010,江州,ch_p0044,豫章郡,ch_c0222,望蔡,望蔡,望蔡,0,,,,0,0,114.92675000020277,28.24136899989875,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0223,40959,ch_s0010,江州,ch_p0044,豫章郡,ch_c0223,吳平,吳平,吳平,0,,,,0,0,115.16020300027877,27.910504999860535,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0224,40976,ch_s0010,江州,ch_p0044,豫章郡,ch_c0224,康樂,康樂,康樂,0,,,,0,0,114.55339800011342,28.29543899994442,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0225,,ch_s0010,江州,ch_p0044,豫章郡,ch_c0225,宜豐,宜豐,宜豐,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0226,41108,ch_s0010,江州,ch_p0044,豫章郡,ch_c0226,鐘陵,鐘陵,鐘陵,0,,,,0,0,116.2590710010877,28.364484999399522,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0045,32540,ch_s0010,江州,ch_p0045,廬陵郡,,,廬陵郡,廬陵郡,0,,,,0,0,115.13931400026073,27.33241499987153,1,seat,,CHGIS V6,1387,489,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0227,40886,ch_s0010,江州,ch_p0045,廬陵郡,ch_c0227,石陽,石陽,石陽,0,,,,0,0,115.13931400026073,27.33241499987153,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0228,40898,ch_s0010,江州,ch_p0045,廬陵郡,ch_c0228,吉陽,吉陽,吉陽,0,,,,0,0,115.09071900024544,27.462800999879022,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0229,40957,ch_s0010,江州,ch_p0045,廬陵郡,ch_c0229,巴丘,巴丘,巴丘,0,,,,0,0,115.14727800026769,27.55368799986744,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0230,,ch_s0010,江州,ch_p0045,廬陵郡,ch_c0230,高昌,高昌,高昌,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0231,40920,ch_s0010,江州,ch_p0045,廬陵郡,ch_c0231,遂興,遂興,遂興,0,,,,0,0,114.72570700013031,26.487400999937186,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0232,40900,ch_s0010,江州,ch_p0045,廬陵郡,ch_c0232,陽豐,陽豐,陽豐,0,,,,0,0,115.51702900042996,27.15916399978489,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0233,40938,ch_s0010,江州,ch_p0045,廬陵郡,ch_c0233,東昌,東昌,東昌,0,,,,0,0,115.03003000021756,27.022390999893787,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0234,40889,ch_s0010,江州,ch_p0045,廬陵郡,ch_c0234,西昌,西昌,西昌,0,,,,0,0,114.88768900017257,26.791921999916386,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0046,32559,ch_s0010,江州,ch_p0046,南康郡,,,南康郡,南康郡,0,,,,0,0,114.93248000016875,25.846999999917596,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0235,40834,ch_s0010,江州,ch_p0046,南康郡,ch_c0235,贛,贛,贛,0,,,,0,0,114.93248000016875,25.846999999917596,1,seat,,CHGIS V6,1388,490,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0236,40836,ch_s0010,江州,ch_p0046,南康郡,ch_c0236,雩都,雩都,雩都,0,,,,1,0,115.48969400037659,25.95706599981316,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0237,,ch_s0010,江州,ch_p0046,南康郡,ch_c0237,陂陽,陂陽,陂陽,0,,,,0,0,,,0,unmapped,CHGIS 588未找到可采用的同名縣治點,,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0238,40863,ch_s0010,江州,ch_p0046,南康郡,ch_c0238,寧都,寧都,寧都,0,,,,0,0,116.05444500079247,26.588391999593632,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0239,40872,ch_s0010,江州,ch_p0046,南康郡,ch_c0239,南康,南康,南康,0,,,,0,0,114.74516300012317,25.658570999939815,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0240,40878,ch_s0010,江州,ch_p0046,南康郡,ch_c0240,南野,南野,南野,0,,,,0,0,114.71327200011588,25.578067999943283,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0241,40858,ch_s0010,江州,ch_p0046,南康郡,ch_c0241,平固,平固,平固,0,,,,0,0,115.28944100029305,26.172606999855933,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0242,40864,ch_s0010,江州,ch_p0046,南康郡,ch_c0242,虔化,虔化,虔化,0,,,,0,0,116.00174700073896,26.456096999622996,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0243,40847,ch_s0010,江州,ch_p0046,南康郡,ch_c0243,安遠,安遠,安遠,0,,,,0,0,115.39747200030442,25.12054699984673,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0047,32580,ch_s0010,江州,ch_p0047,巴山郡,,,巴山郡,巴山郡,0,,,,0,0,115.86183800069406,28.133996999634114,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0244,41009,ch_s0010,江州,ch_p0047,巴山郡,ch_c0244,巴山,巴山,巴山,0,,,,0,0,115.97026600076923,27.667487999598123,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0245,41098,ch_s0010,江州,ch_p0047,巴山郡,ch_c0245,豐城,豐城,豐城,0,,,,0,0,115.74778200060615,28.13088199968324,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0246,41010,ch_s0010,江州,ch_p0047,巴山郡,ch_c0246,新建,新建,新建,0,,,,0,0,115.90254100071134,27.664376999630353,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0247,40944,ch_s0010,江州,ch_p0047,巴山郡,ch_c0247,新淦,新淦,新淦,0,,,,0,0,115.53960400046691,28.064372999760025,1,seat,,CHGIS V6,1389,491,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0248,40940,ch_s0010,江州,ch_p0047,巴山郡,ch_c0248,興平,興平,興平,0,,,,0,0,115.5951390004845,27.465096999754824,1,seat,,CHGIS V6,1390,492,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0249,41013,ch_s0010,江州,ch_p0047,巴山郡,ch_c0249,西寧,西寧,西寧,0,,,,0,0,116.01732200080393,27.48862599958088,1,seat,,CHGIS V6,1390,492,,
588,yearbook_588,administrative_entity,南陳,prefecture,ch_p0048,32594,ch_s0010,江州,ch_p0048,豫寧郡,,,豫寧郡,豫寧郡,0,,,,0,0,115.00853100024014,29.252776999874413,1,seat,,CHGIS V6,1390,492,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0250,41118,ch_s0010,江州,ch_p0048,豫寧郡,ch_c0250,豫寧,豫寧,豫寧,0,,,,0,0,115.00853100024014,29.252776999874413,1,seat,,CHGIS V6,1390,492,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0251,41130,ch_s0010,江州,ch_p0048,豫寧郡,ch_c0251,艾,艾,艾,0,,,,0,0,114.34673800008322,28.971079999958825,1,seat,,CHGIS V6,1390,492,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0252,41137,ch_s0010,江州,ch_p0048,豫寧郡,ch_c0252,建昌,建昌,建昌,0,,,,0,0,115.76181800063976,29.087831999649637,1,seat,,CHGIS V6,1390,492,,
588,yearbook_588,administrative_entity,南陳,county,ch_c0253,41142,ch_s0010,江州,ch_p0048,豫寧郡,ch_c0253,永修,永修,永修,0,,,,0,0,115.51463000047464,29.207559999743467,1,seat,,CHGIS V6,1390,492,,
